manufacturer_name,product_name,price,price_date
"Kuvalis, Yundt and Swift","Product 192",12.74,2025-03-14
"Kuvalis, Yundt and Swift","Product 192",57.93,2025-02-27
"Kuvalis, Yundt and Swift","Product 192",12.8,2026-04-23
"Kuvalis, Yundt and Swift","Product 192",65.85,2026-04-20
"Kuvalis, Yundt and Swift","Product 192",92.62,2026-04-20
"Ondricka and Sons","Product 193",15.9,2025-02-16
"Ondricka and Sons","Product 193",30.54,2025-09-26
"Dietrich, Kirlin and Nikolaus","Product 194",42.9,2025-10-06
"Dietrich, Kirlin and Nikolaus","Product 194",30.71,2026-04-20
"Dietrich, Kirlin and Nikolaus","Product 194",74.76,2026-04-20
"Yundt, Hamill and Volkman","Product 195",74.54,2025-07-01
"Yundt, Hamill and Volkman","Product 195",78.29,2026-04-20
"Yundt, Hamill and Volkman","Product 195",27.18,2026-04-20
"Harris Ltd","Product 196",73.42,2026-04-23
"Harris Ltd","Product 196",62.26,2026-04-20
"Roob, Hudson and Lehner","Product 197",69.67,2025-04-01
"Roob, Hudson and Lehner","Product 197",46.24,2026-04-23
Olson-Walsh,"Product 198",18.8,2025-09-25
Olson-Walsh,"Product 198",85.22,2025-11-02
Olson-Walsh,"Product 198",99.51,2026-04-23
Olson-Walsh,"Product 198",41.97,2026-04-20
Windler-Gleichner,"Product 199",85.24,2025-04-22
Windler-Gleichner,"Product 199",44.13,2025-04-22
Windler-Gleichner,"Product 199",81.05,2026-04-20
Flatley-Labadie,"Product 200",8.13,2025-03-03
Flatley-Labadie,"Product 200",49.77,2026-04-23
Hauck-Harber,"Product 201",22.73,2025-02-10
Hauck-Harber,"Product 201",77.39,2026-04-23
Hauck-Harber,"Product 201",40.08,2026-04-20
"Jakubowski, Nolan and Ortiz","Product 202",8.58,2025-10-02
"Jakubowski, Nolan and Ortiz","Product 202",24.52,2026-04-23
"Jakubowski, Nolan and Ortiz","Product 202",79.65,2026-04-20
"Jakubowski, Nolan and Ortiz","Product 202",66.09,2026-04-20
"Nitzsche, Stark and Reilly","Product 203",52.83,2025-04-17
"Nitzsche, Stark and Reilly","Product 203",10.37,2025-04-07
"Nitzsche, Stark and Reilly","Product 203",68.32,2026-04-23
"Nitzsche, Stark and Reilly","Product 203",5.37,2026-04-20
"Harris Ltd","Product 204",1.74,2025-08-14
"Harris Ltd","Product 204",71.78,2026-04-23
"Harris Ltd","Product 204",85.72,2026-04-20
"Harris Ltd","Product 204",51.68,2026-04-20
"Goodwin Ltd","Product 205",34.08,2026-04-20
"Goodwin Ltd","Product 205",24.56,2026-04-20
"Kuvalis, Yundt and Swift","Product 206",74.21,2025-12-26
"Kuvalis, Yundt and Swift","Product 206",34.9,2026-04-20
"Kemmer, Gerlach and Becker","Product 207",57.53,2025-08-26
"Kemmer, Gerlach and Becker","Product 207",30.79,2026-04-20
"Ondricka LLC","Product 208",40.47,2026-04-20
"Ondricka LLC","Product 208",12.21,2026-04-20
Olson-Walsh,"Product 209",84.06,2025-04-10
Olson-Walsh,"Product 209",18.74,2025-11-02
Olson-Walsh,"Product 209",49.35,2026-04-23
Olson-Walsh,"Product 209",77.81,2026-04-20
Olson-Walsh,"Product 209",10.25,2026-04-20
Flatley-Labadie,"Product 210",44.73,2025-09-08
"Dietrich, Kirlin and Nikolaus","Product 211",34.21,2026-04-23
"Dietrich, Kirlin and Nikolaus","Product 211",6.94,2026-04-20
"Dietrich, Kirlin and Nikolaus","Product 211",18.45,2026-04-20
Krajcik-Kerluke,"Product 212",5.58,2025-09-05
Krajcik-Kerluke,"Product 212",49.7,2025-10-20
Krajcik-Kerluke,"Product 212",48.94,2026-04-23
Krajcik-Kerluke,"Product 212",59.83,2026-04-20
"Auer Ltd","Product 213",79.97,2025-09-03
"Auer Ltd","Product 213",52.35,2026-04-23
"Rice, Paucek and Kohler","Product 214",47.38,2025-08-18
"Rice, Paucek and Kohler","Product 214",91.81,2025-02-17
Johnston-Herman,"Product 215",41.39,2026-04-20
Olson-Walsh,"Product 216",56.47,2025-07-03
Olson-Walsh,"Product 216",85.21,2025-07-20
"Schamberger and Sons","Product 217",68.26,2025-05-21
"Kub Ltd","Product 218",41.66,2026-04-23
"Kub Ltd","Product 218",18.82,2026-04-20
"Kub Ltd","Product 218",19.5,2026-04-20
"Stiedemann, Feeney and Quigley","Product 219",44.43,2025-05-28
"Stiedemann, Feeney and Quigley","Product 219",65.46,2025-11-15
"Stiedemann, Feeney and Quigley","Product 219",49.14,2026-04-20
"Bernhard, Glover and Mayert","Product 220",78.46,2026-04-20
"Price Ltd","Product 221",29.08,2025-11-25
"Price Ltd","Product 221",36.14,2026-04-23
"Price Ltd","Product 221",45.77,2026-04-20
"Price Ltd","Product 221",64.24,2026-04-20
"Ondricka, Rice and Homenick","Product 222",98.02,2026-04-23
"Ondricka, Rice and Homenick","Product 222",33.78,2026-04-20
Nicolas-Ryan,"Product 223",10.66,2026-04-20
Maggio-Gaylord,"Product 224",70.63,2025-01-24
Maggio-Gaylord,"Product 224",59.56,2025-06-16
Maggio-Gaylord,"Product 224",35.06,2026-04-20
Maggio-Gaylord,"Product 224",57.37,2026-04-20
"Durgan, Stiedemann and Konopelski","Product 225",99.67,2025-01-17
"Durgan, Stiedemann and Konopelski","Product 225",59.99,2025-03-13
Hauck-Harber,"Product 226",98.11,2026-04-23
Hauck-Harber,"Product 226",50.18,2026-04-20
Hauck-Harber,"Product 226",97.28,2026-04-20
"Hackett, Willms and Zieme","Product 227",33.61,2026-04-20
"Hackett, Willms and Zieme","Product 227",18.72,2026-04-20
"Altenwerth LLC","Product 228",25.15,2025-09-01
"Altenwerth LLC","Product 228",92.99,2026-04-23
"Altenwerth LLC","Product 228",14.03,2026-04-20
"Altenwerth LLC","Product 228",14.91,2026-04-20
"Williamson Ltd","Product 229",27.62,2025-11-22
"Williamson Ltd","Product 229",86.36,2026-04-20
"Williamson Ltd","Product 229",29.57,2026-04-20
"Auer Ltd","Product 230",45.54,2025-06-25
"Auer Ltd","Product 230",30.63,2026-04-23
"Auer Ltd","Product 230",3.96,2026-04-20
"McCullough, Waters and Shields","Product 231",33.44,2026-04-20
"McCullough, Waters and Shields","Product 231",22.01,2026-04-20
"Thompson Inc","Product 232",77.45,2025-10-24
"Thompson Inc","Product 232",41.37,2026-04-20
"Durgan, Stiedemann and Konopelski","Product 233",77.46,2025-02-24
Maggio-Gaylord,"Product 234",7.21,2025-11-22
Maggio-Gaylord,"Product 234",66.93,2025-06-23
Maggio-Gaylord,"Product 234",20.5,2026-04-23
Maggio-Gaylord,"Product 234",65.01,2026-04-20
Maggio-Gaylord,"Product 234",10.59,2026-04-20
Windler-Gleichner,"Product 235",75.61,2025-08-22
"Kub Ltd","Product 236",21.06,2025-06-19
"Kub Ltd","Product 236",2.82,2025-02-17
"Kub Ltd","Product 236",29.76,2026-04-20
"Kub Ltd","Product 236",68.82,2026-04-20
"Schamberger and Sons","Product 237",22.57,2025-06-07
"Schamberger and Sons","Product 237",1.23,2026-04-23
"Schamberger and Sons","Product 237",94.56,2026-04-20
Simonis-Turner,"Product 238",97.13,2025-02-15
Simonis-Turner,"Product 238",75.07,2025-10-07
Simonis-Turner,"Product 238",48.45,2026-04-23
Simonis-Turner,"Product 238",85.42,2026-04-20
Torphy-Lowe,"Product 239",18.84,2026-04-23
Torphy-Lowe,"Product 239",21.96,2026-04-20
Torphy-Lowe,"Product 239",2.51,2026-04-20
"Williamson Ltd","Product 240",63.43,2026-04-20
"Williamson Ltd","Product 240",18.29,2026-04-20
"Schamberger and Sons","Product 241",77.01,2025-01-10
"Schamberger and Sons","Product 241",56.53,2026-04-23
"Schamberger and Sons","Product 241",12.39,2026-04-20
"Schamberger and Sons","Product 241",56.13,2026-04-20
"Ondricka and Sons","Product 242",92.6,2025-11-27
"Ondricka and Sons","Product 242",53.76,2026-04-23
"Ondricka and Sons","Product 242",88.04,2026-04-20
"Kub Ltd","Product 243",54.3,2026-04-23
"Auer Ltd","Product 244",73.65,2025-09-28
"Auer Ltd","Product 244",69.47,2026-04-20
"Goodwin Ltd","Product 245",61.77,2026-04-23
"Goodwin Ltd","Product 245",75.1,2026-04-20
"Goodwin Ltd","Product 246",11.54,2025-08-08
"Goodwin Ltd","Product 246",78.96,2025-11-20
"Goodwin Ltd","Product 246",85.38,2026-04-23
"Goodwin Ltd","Product 246",86.28,2026-04-20
"Goodwin Ltd","Product 246",15.26,2026-04-20
"Williamson Ltd","Product 247",86.62,2025-02-11
"Williamson Ltd","Product 247",80.04,2025-02-15
"Rice, Paucek and Kohler","Product 248",9.19,2025-04-09
"Rice, Paucek and Kohler","Product 248",97.34,2025-02-27
"Rice, Paucek and Kohler","Product 248",28.82,2026-04-20
Torphy-Lowe,"Product 249",73.5,2025-06-01
"Kuvalis, Yundt and Swift","Product 250",12.08,2025-01-26
"Kuvalis, Yundt and Swift","Product 250",37.64,2025-11-04
"Kuvalis, Yundt and Swift","Product 250",75.67,2026-04-23
"Kuvalis, Yundt and Swift","Product 250",39.43,2026-04-20
"Kuvalis, Yundt and Swift","Product 250",81.01,2026-04-20
"Williamson Ltd","Product 252",91.58,2025-08-21
"Williamson Ltd","Product 252",78.22,2026-04-20
"Williamson Ltd","Product 252",57.56,2026-04-20
"Davis, Bogan and Dicki","Product 253",60.81,2025-03-03
"Davis, Bogan and Dicki","Product 253",90.54,2025-07-26
"Davis, Bogan and Dicki","Product 253",9.22,2026-04-23
"Ondricka, Rice and Homenick","Product 254",23.4,2025-12-26
"Ondricka, Rice and Homenick","Product 254",48.18,2026-04-20
"Ondricka, Rice and Homenick","Product 254",66.01,2026-04-20
Maggio-Gaylord,"Product 255",81.31,2025-08-14
"Sanford, Beahan and Howell","Product 256",63.99,2025-04-18
"Sanford, Beahan and Howell","Product 256",96.64,2025-04-02
"Sanford, Beahan and Howell","Product 256",41.52,2026-04-23
"Ondricka LLC","Product 257",45.54,2026-04-20
"Ondricka LLC","Product 257",76.05,2026-04-20
"Hackett, Willms and Zieme","Product 259",91.2,2025-07-13
"Auer Ltd","Product 260",53.95,2025-11-15
"Auer Ltd","Product 260",50.5,2025-09-26
"Auer Ltd","Product 260",69.94,2026-04-23
"Auer Ltd","Product 260",21.37,2026-04-20
"Auer Ltd","Product 260",44.99,2026-04-20
"Ondricka LLC","Product 261",36.92,2025-03-09
"Ondricka LLC","Product 261",11.53,2026-04-20
Reichert-Kautzer,"Product 262",4.25,2025-08-08
Reichert-Kautzer,"Product 262",46.34,2026-04-20
Windler-Gleichner,"Product 263",50.38,2025-07-15
Windler-Gleichner,"Product 263",70.6,2026-04-23
"Dietrich, Kirlin and Nikolaus","Product 264",9.78,2026-04-23
"Dietrich, Kirlin and Nikolaus","Product 264",39.67,2026-04-20
"Dietrich, Kirlin and Nikolaus","Product 264",83.08,2026-04-20
"Stiedemann, Feeney and Quigley","Product 265",31.08,2026-04-23
"Stiedemann, Feeney and Quigley","Product 265",56.69,2026-04-20
"Roob, Hudson and Lehner","Product 266",21.26,2025-04-09
"Roob, Hudson and Lehner","Product 266",93.47,2026-04-20
"Roob, Hudson and Lehner","Product 266",72.85,2026-04-20
"Stiedemann, Feeney and Quigley","Product 267",35.7,2025-11-07
"Stiedemann, Feeney and Quigley","Product 267",88.54,2025-04-17
"Stiedemann, Feeney and Quigley","Product 267",33.66,2026-04-23
"Stiedemann, Feeney and Quigley","Product 267",38.35,2026-04-20
"Stiedemann, Feeney and Quigley","Product 267",78.91,2026-04-20
"Ondricka, Rice and Homenick","Product 268",18.09,2025-05-16
"Ondricka, Rice and Homenick","Product 268",6.56,2025-06-18
"Ondricka, Rice and Homenick","Product 268",31.15,2026-04-23
"Ondricka, Rice and Homenick","Product 268",79.93,2026-04-20
"Harris Ltd","Product 269",16.9,2025-03-22
"Harris Ltd","Product 269",82.65,2025-04-14
"Harris Ltd","Product 269",92.98,2026-04-23
"Harris Ltd","Product 269",47.85,2026-04-20
"Harris Ltd","Product 269",13.53,2026-04-20
"Durgan, Stiedemann and Konopelski","Product 270",85.47,2025-08-25
"Durgan, Stiedemann and Konopelski","Product 270",84.48,2026-04-23
"Rice, Paucek and Kohler","Product 271",67.48,2025-12-01
"Rice, Paucek and Kohler","Product 271",31.98,2025-01-05
"Rice, Paucek and Kohler","Product 271",69.73,2026-04-20
"Crooks and Sons","Product 272",27.16,2025-10-22
"Crooks and Sons","Product 272",18.68,2025-02-15
"Crooks and Sons","Product 272",88.81,2026-04-23
"Crooks and Sons","Product 272",78.37,2026-04-20
Flatley-Labadie,"Product 274",57.4,2025-05-09
Flatley-Labadie,"Product 274",75.09,2026-04-23
Flatley-Labadie,"Product 274",46.36,2026-04-20
Flatley-Labadie,"Product 274",20.36,2026-04-20
Kshlerin-Von,"Product 275",10.19,2025-07-07
Kshlerin-Von,"Product 275",29.44,2025-09-15
Kshlerin-Von,"Product 275",82.76,2026-04-23
Kshlerin-Von,"Product 275",94.18,2026-04-20
Hauck-Harber,"Product 276",89.74,2025-06-15
Hauck-Harber,"Product 276",33.61,2025-03-25
Hauck-Harber,"Product 276",98.79,2026-04-23
Hauck-Harber,"Product 276",55.2,2026-04-20
"Feest PLC","Product 277",7.29,2026-04-20
"Feest PLC","Product 277",36.75,2026-04-20
"Altenwerth LLC","Product 278",3.03,2025-08-06
"Altenwerth LLC","Product 278",39.56,2025-09-24
"Altenwerth LLC","Product 278",83.15,2026-04-23
"Altenwerth LLC","Product 278",82.66,2026-04-20
"Altenwerth LLC","Product 278",76.91,2026-04-20
"Harris Ltd","Product 279",38.27,2025-08-06
"Harris Ltd","Product 279",77.26,2026-04-23
"Harris Ltd","Product 279",33.26,2026-04-20
"Harris Ltd","Product 279",35.49,2026-04-20
"Hackett, Crooks and Bernier","Product 280",67.38,2026-04-20
"Hackett, Crooks and Bernier","Product 280",94.89,2026-04-20
Windler-Gleichner,"Product 281",2.13,2025-08-18
Windler-Gleichner,"Product 281",27.29,2025-05-05
Windler-Gleichner,"Product 281",6.96,2026-04-23
Windler-Gleichner,"Product 281",35.16,2026-04-20
Windler-Gleichner,"Product 281",8.41,2026-04-20
Windler-Gleichner,"Product 282",50.21,2025-04-11
"Bernhard, Glover and Mayert","Product 283",24.73,2025-07-27
"Bernhard, Glover and Mayert","Product 283",28.3,2025-02-08
"Bernhard, Glover and Mayert","Product 283",62.55,2026-04-23
"Kuvalis, Yundt and Swift","Product 284",11.84,2026-04-20
"McCullough, Waters and Shields","Product 285",78.44,2026-04-20
"McCullough, Waters and Shields","Product 285",93.47,2026-04-20
"Hackett, Willms and Zieme","Product 286",69.44,2026-04-20
"Hackett, Willms and Zieme","Product 286",58,2026-04-20
"Yundt, Hamill and Volkman","Product 287",16.57,2025-09-22
"Yundt, Hamill and Volkman","Product 287",7.13,2026-04-20
Kozey-Donnelly,"Product 288",97.61,2025-04-27
Kozey-Donnelly,"Product 288",35.35,2026-04-23
Kozey-Donnelly,"Product 288",48.11,2026-04-20
"Stiedemann, Feeney and Quigley","Product 291",29.01,2025-07-15
"Stiedemann, Feeney and Quigley","Product 291",45.04,2026-04-23
"Ondricka LLC","Product 292",58.07,2025-12-05
"Ondricka LLC","Product 292",4.21,2026-04-20
"Ondricka, Rice and Homenick","Product 293",67.28,2025-08-21
"Ondricka, Rice and Homenick","Product 293",36.59,2025-09-06
"Ondricka, Rice and Homenick","Product 293",95.53,2026-04-20
Koss-Altenwerth,"Product 294",45.61,2026-04-23
Koss-Altenwerth,"Product 294",46.4,2026-04-20
Koss-Altenwerth,"Product 294",75.39,2026-04-20
"Thompson Inc","Product 295",74.67,2025-11-28
"Thompson Inc","Product 295",14.98,2026-04-20
"Stiedemann, Feeney and Quigley","Product 296",1.17,2025-02-24
"Stiedemann, Feeney and Quigley","Product 296",80.73,2026-04-23
"Bernhard, Glover and Mayert","Product 297",56.92,2025-12-02
"Bernhard, Glover and Mayert","Product 297",6.02,2026-04-23
Nicolas-Ryan,"Product 298",35.17,2025-08-04
Nicolas-Ryan,"Product 298",5.9,2025-02-12
Nicolas-Ryan,"Product 298",10.18,2026-04-23
Nicolas-Ryan,"Product 298",94.94,2026-04-20
Nicolas-Ryan,"Product 298",73.36,2026-04-20
Krajcik-Kerluke,"Product 299",86.8,2026-04-20
Koss-Altenwerth,"Product 300",94.05,2025-12-20
Koss-Altenwerth,"Product 300",7.26,2025-09-03
Windler-Gleichner,"Product 301",49.17,2025-11-08
Windler-Gleichner,"Product 301",70.95,2026-04-23
Windler-Gleichner,"Product 301",83.12,2026-04-20
Kozey-Donnelly,"Product 302",77.74,2026-04-20
Kozey-Donnelly,"Product 302",94.65,2026-04-20
"Davis, Bogan and Dicki","Product 303",26.62,2025-02-07
"Davis, Bogan and Dicki","Product 303",71.82,2026-04-20
"Davis, Bogan and Dicki","Product 303",10.41,2026-04-20
"Yundt, Hamill and Volkman","Product 304",7.97,2026-04-20
"Yundt, Hamill and Volkman","Product 304",18.54,2026-04-20
Nicolas-Ryan,"Product 305",41.08,2025-09-15
Nicolas-Ryan,"Product 305",91.5,2026-04-20
Nicolas-Ryan,"Product 305",19.98,2026-04-20
"Schamberger and Sons","Product 306",4.82,2025-11-20
"Schamberger and Sons","Product 306",28.8,2025-06-23
"Schamberger and Sons","Product 306",74.35,2026-04-23
"Schamberger and Sons","Product 306",69.1,2026-04-20
"Schamberger and Sons","Product 306",36.32,2026-04-20
"McCullough, Waters and Shields","Product 307",45.37,2025-11-02
"McCullough, Waters and Shields","Product 307",95.22,2026-04-20
Torphy-Lowe,"Product 308",13.14,2026-04-20
Torphy-Lowe,"Product 308",77.12,2026-04-20
"Yost Inc","Product 309",56.6,2026-04-23
"Yost Inc","Product 309",44.61,2026-04-20
"Yost Inc","Product 309",74.18,2026-04-20
"Kub Ltd","Product 310",27.75,2025-04-08
"Kub Ltd","Product 310",7.26,2025-11-03
"Kub Ltd","Product 310",53.29,2026-04-20
"Thompson Inc","Product 311",29.75,2025-05-06
"Thompson Inc","Product 311",97.2,2025-10-05
"Thompson Inc","Product 311",69.8,2026-04-23
"Thompson Inc","Product 311",93.42,2026-04-20
"Ondricka, Rice and Homenick","Product 312",87.15,2025-04-15
"Ondricka, Rice and Homenick","Product 312",44.52,2025-05-23
"Ondricka, Rice and Homenick","Product 312",65.03,2026-04-23
"Ondricka, Rice and Homenick","Product 312",40.08,2026-04-20
"Altenwerth LLC","Product 313",55.69,2025-06-16
"Altenwerth LLC","Product 313",60.78,2025-04-03
"Altenwerth LLC","Product 313",94.4,2026-04-20
"Altenwerth LLC","Product 313",75.83,2026-04-20
"Yundt, Hamill and Volkman","Product 315",46.56,2025-02-01
"Crooks and Sons","Product 316",29.69,2025-02-20
"Crooks and Sons","Product 316",4.61,2025-03-16
Windler-Gleichner,"Product 318",47.27,2025-11-18
Windler-Gleichner,"Product 318",58.81,2026-04-23
Windler-Gleichner,"Product 318",83.68,2026-04-20
"Schamberger and Sons","Product 319",56.95,2025-06-10
"Schamberger and Sons","Product 319",9.04,2025-12-09
"Schamberger and Sons","Product 319",32.09,2026-04-23
"Ondricka and Sons","Product 320",92.62,2026-04-23
"Ondricka and Sons","Product 320",87.57,2026-04-20
Wehner-Rempel,"Product 321",63.59,2025-07-16
Kozey-Donnelly,"Product 322",66.9,2025-04-08
Kozey-Donnelly,"Product 322",37.69,2026-04-23
"Altenwerth LLC","Product 323",71.82,2025-07-22
"Altenwerth LLC","Product 323",49.25,2025-01-26
"Altenwerth LLC","Product 323",81.5,2026-04-23
"Altenwerth LLC","Product 323",31.32,2026-04-20
"Altenwerth LLC","Product 323",13.84,2026-04-20
"Bernhard, Glover and Mayert","Product 325",85.36,2025-11-06
"Bernhard, Glover and Mayert","Product 325",5.18,2026-04-20
"Bernhard, Glover and Mayert","Product 325",24.23,2026-04-20
"Price Ltd","Product 326",13.83,2025-05-21
"Price Ltd","Product 326",67.31,2025-11-10
"Price Ltd","Product 326",39.19,2026-04-20
"Price Ltd","Product 326",85.46,2026-04-20
"Williamson Ltd","Product 327",51.99,2025-08-05
"Williamson Ltd","Product 327",35.27,2026-04-20
"Thompson Inc","Product 328",18.55,2025-07-09
"Thompson Inc","Product 328",5.85,2025-02-27
"Thompson Inc","Product 328",31.25,2026-04-20
"Thompson Inc","Product 328",76.22,2026-04-20
"McCullough, Waters and Shields","Product 329",54.55,2025-12-21
"McCullough, Waters and Shields","Product 329",73.05,2026-04-23
"McCullough, Waters and Shields","Product 329",81.63,2026-04-20
"McCullough, Waters and Shields","Product 329",62.32,2026-04-20
Reichert-Kautzer,"Product 330",9.27,2025-08-19
Reichert-Kautzer,"Product 330",19.66,2025-01-19
Reichert-Kautzer,"Product 330",68.34,2026-04-23
Koss-Altenwerth,"Product 331",30.38,2025-06-20
"Stiedemann, Feeney and Quigley","Product 332",75.71,2026-04-20
"Stiedemann, Feeney and Quigley","Product 332",89.52,2026-04-20
"Harris Ltd","Product 333",92.99,2025-01-14
"Harris Ltd","Product 333",16.43,2026-04-20
"Bernhard, Glover and Mayert","Product 334",28.58,2025-12-22
"Bernhard, Glover and Mayert","Product 334",80.6,2026-04-23
"Bernhard, Glover and Mayert","Product 334",28.65,2026-04-20
"Bernhard, Glover and Mayert","Product 334",32.01,2026-04-20
"Larkin, Kuvalis and Blanda","Product 335",82.12,2026-04-20
Flatley-Labadie,"Product 336",52.43,2025-11-25
Flatley-Labadie,"Product 336",37.87,2025-07-15
Flatley-Labadie,"Product 336",75.58,2026-04-23
"Kemmer, Gerlach and Becker","Product 337",78.86,2026-04-23
"Kemmer, Gerlach and Becker","Product 337",21.72,2026-04-20
"Roob, Hudson and Lehner","Product 338",51.08,2025-05-04
"Roob, Hudson and Lehner","Product 338",23.32,2026-04-20
"Roob, Hudson and Lehner","Product 338",98.12,2026-04-20
Koss-Altenwerth,"Product 339",10.29,2025-07-08
Koss-Altenwerth,"Product 339",13.49,2026-04-23
Koss-Altenwerth,"Product 339",6.27,2026-04-20
Windler-Gleichner,"Product 340",8.27,2025-03-20
Windler-Gleichner,"Product 340",43.32,2026-04-23
Windler-Gleichner,"Product 340",18.93,2026-04-20
"Thiel, Kirlin and Quigley","Product 341",67.88,2025-03-13
"Thiel, Kirlin and Quigley","Product 341",96.83,2026-04-20
"Thiel, Kirlin and Quigley","Product 341",4.88,2026-04-20
"Kuvalis, Yundt and Swift","Product 342",27.32,2026-04-20
"Williamson Ltd","Product 343",30.94,2025-03-09
"Williamson Ltd","Product 343",42.04,2026-04-23
"Williamson Ltd","Product 343",85.14,2026-04-20
Nicolas-Ryan,"Product 344",81.28,2025-06-01
Nicolas-Ryan,"Product 344",20.9,2026-04-23
Nicolas-Ryan,"Product 344",37.25,2026-04-20
Nicolas-Ryan,"Product 344",5.33,2026-04-20
Simonis-Turner,"Product 345",84.51,2026-04-20
Simonis-Turner,"Product 345",86.52,2026-04-20
Nicolas-Ryan,"Product 346",42.03,2025-12-14
Nicolas-Ryan,"Product 346",42.35,2026-04-23
Nicolas-Ryan,"Product 346",52.97,2026-04-20
"Durgan, Stiedemann and Konopelski","Product 347",18.3,2025-06-23
Flatley-Labadie,"Product 349",36.48,2026-04-23
Flatley-Labadie,"Product 349",31.9,2026-04-20
Wehner-Rempel,"Product 350",31.01,2025-04-09
"Bernhard, Glover and Mayert","Product 351",94.08,2025-04-20
"Bernhard, Glover and Mayert","Product 351",17.7,2026-04-20
"Bernhard, Glover and Mayert","Product 351",80.21,2026-04-20
"Stiedemann, Feeney and Quigley","Product 352",96.38,2025-07-01
"Stiedemann, Feeney and Quigley","Product 352",91.52,2026-04-20
"Stiedemann, Feeney and Quigley","Product 352",73.96,2026-04-20
"Ondricka, Rice and Homenick","Product 353",32.33,2026-04-23
"Ondricka, Rice and Homenick","Product 353",9.5,2026-04-20
"Ondricka, Rice and Homenick","Product 353",9.61,2026-04-20
"Yost Inc","Product 354",93.11,2025-12-12
"Yost Inc","Product 354",52.7,2025-04-28
"Yost Inc","Product 354",76.13,2026-04-20
"Yost Inc","Product 354",62.45,2026-04-20
"McCullough, Waters and Shields","Product 355",16.61,2026-04-23
"McCullough, Waters and Shields","Product 355",5.54,2026-04-20
"McCullough, Waters and Shields","Product 355",86.97,2026-04-20
Torphy-Lowe,"Product 356",9.28,2025-06-23
Torphy-Lowe,"Product 356",83.22,2025-05-01
Torphy-Lowe,"Product 356",67.87,2026-04-23
Torphy-Lowe,"Product 356",50.6,2026-04-20
"Kemmer, Gerlach and Becker","Product 357",55.81,2026-04-20
"Kemmer, Gerlach and Becker","Product 357",46.61,2026-04-20
"Kuvalis, Yundt and Swift","Product 358",14.16,2026-04-20
"Feest PLC","Product 359",30.66,2026-04-20
Hauck-Harber,"Product 360",76.02,2025-01-27
"Roob, Hudson and Lehner","Product 361",11.31,2025-12-13
"Roob, Hudson and Lehner","Product 361",56.8,2026-04-20
"Yundt, Hamill and Volkman","Product 362",88.1,2025-03-12
"Yundt, Hamill and Volkman","Product 362",48.41,2025-09-08
"Yundt, Hamill and Volkman","Product 362",65.48,2026-04-20
"Yundt, Hamill and Volkman","Product 362",38.65,2026-04-20
"Hackett, Willms and Zieme","Product 363",25.44,2025-10-04
"Hackett, Willms and Zieme","Product 363",7.15,2026-04-23
"Hackett, Willms and Zieme","Product 363",57.94,2026-04-20
"Ondricka, Rice and Homenick","Product 364",83.63,2026-04-23
"Ondricka, Rice and Homenick","Product 364",74.78,2026-04-20
Kshlerin-Von,"Product 365",29.71,2025-05-07
Kshlerin-Von,"Product 365",93.23,2026-04-20
Kshlerin-Von,"Product 365",15.88,2026-04-20
Hauck-Harber,"Product 366",90.96,2025-03-05
Hauck-Harber,"Product 366",30.33,2025-02-03
Hauck-Harber,"Product 366",29.94,2026-04-23
Hauck-Harber,"Product 366",78.05,2026-04-20
Kshlerin-Von,"Product 367",85.24,2025-08-16
Kshlerin-Von,"Product 367",46.51,2026-04-20
Kshlerin-Von,"Product 367",4.84,2026-04-20
"Kuvalis, Yundt and Swift","Product 368",8.9,2026-04-23
"Kuvalis, Yundt and Swift","Product 368",15.49,2026-04-20
"Kuvalis, Yundt and Swift","Product 368",2.36,2026-04-20
"Thompson Inc","Product 370",49.62,2025-12-13
"Thompson Inc","Product 370",99.95,2025-05-24
"Thompson Inc","Product 370",3.79,2026-04-23
"Lakin, Torp and Bernhard","Product 371",69.3,2025-05-09
"Lakin, Torp and Bernhard","Product 371",98.49,2025-04-26
"Lakin, Torp and Bernhard","Product 371",34.8,2026-04-23
"Auer Ltd","Product 372",75.15,2025-08-02
"Auer Ltd","Product 372",67.65,2026-04-20
"Auer Ltd","Product 372",84.99,2026-04-20
"Roob, Hudson and Lehner","Product 373",91.03,2025-10-15
"Roob, Hudson and Lehner","Product 373",50.84,2026-04-20
"Roob, Hudson and Lehner","Product 373",34.45,2026-04-20
"Auer Ltd","Product 374",2.84,2026-04-20
"Auer Ltd","Product 374",2.72,2026-04-20
Hauck-Harber,"Product 375",17.88,2026-04-20
"Larkin, Kuvalis and Blanda","Product 376",46.18,2026-04-20
"Auer Ltd","Product 377",18.72,2026-04-23
Reichert-Kautzer,"Product 378",16.79,2026-04-20
Reichert-Kautzer,"Product 378",32.03,2026-04-20
"Roob, Hudson and Lehner","Product 380",47.21,2025-12-11
"Roob, Hudson and Lehner","Product 380",34.28,2026-04-23
"Roob, Hudson and Lehner","Product 380",35.6,2026-04-20
"Durgan, Stiedemann and Konopelski","Product 382",97.44,2026-04-23
"Sanford, Beahan and Howell","Product 383",48.7,2025-09-14
"Sanford, Beahan and Howell","Product 383",56.87,2026-04-23
"Sanford, Beahan and Howell","Product 383",14.7,2026-04-20
"Goodwin Ltd","Product 384",98.38,2025-10-19
"Goodwin Ltd","Product 384",42.49,2026-04-23
Simonis-Turner,"Product 385",84.71,2025-05-07
Simonis-Turner,"Product 385",55.88,2026-04-23
